repeat,no_households,algorithm,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction,Average run_time
0,10,optimal,5,1,piece-wise,13199,12900.0,2.30%,4.66,4.55,2.40%,2294681.8,1905473.0,17.00%,2294681.8,1905330.0,17.00%,1.082
0,10,optimal_fw,5,1,piece-wise,13199,8458.866054080085,35.90%,4.66,2.98,36.10%,2294681.8,1908330.389049508,16.80%,2294681.8,1908319.65,16.80%,0.001
0,10,heuristic,5,1,piece-wise,13199,16799.0,-27.30%,4.66,5.92,-27.00%,2294681.8,1905432.0,17.00%,2294681.8,1905330.0,17.00%,0.001
0,10,heuristic_fw,5,1,piece-wise,13199,8706.860466395612,34.00%,4.66,3.07,34.10%,2294681.8,1908535.293697804,16.80%,2294681.8,1908533.32,16.80%,0.001
0,50,optimal,5,1,piece-wise,48848,136089.0,-178.60%,2.44,6.8,-178.70%,14527628.7,13442991.0,7.50%,14527628.7,13441245.0,7.50%,5.397
0,50,optimal_fw,5,1,piece-wise,48848,32620.70373047318,33.20%,2.44,1.63,33.20%,14527628.7,13481300.511309806,7.20%,14527628.7,13481278.0,7.20%,0.001
0,50,heuristic,5,1,piece-wise,48848,63648.0,-30.30%,2.44,3.18,-30.30%,14527628.7,13441667.0,7.50%,14527628.7,13441194.0,7.50%,0.001
0,50,heuristic_fw,5,1,piece-wise,48848,31177.04199038606,36.20%,2.44,1.56,36.10%,14527628.7,13474125.274518412,7.30%,14527628.7,13474122.23,7.30%,0.002
