,0,1,2
inconvenient,0.0,42.96000000000001,42.96000000000001
objective,2728588.4,2385167.32,2385167.32
PAR,5.87,3.62,3.62
max_demand,20805.0,12848.0,12848.0
cost,2728588.4,2385124.36,2385124.36
step_size,1.0,0.5370000000000001,0.0
total_demand,170237.0,170237.00000000006,170237.00000000006
run_time,0.0,0.0020351409912109375,0.00014209747314453125
