,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.22,1.21,1.19,1.18,1.17,1.16,1.15,1.15,1.14,1.13,1.12,1.11,1.11,1.1,1.1,1.09,1.09,1.08,1.08,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.07
step_size,1.0,0.011000000000000003,0.009000000000000001,0.011000000000000003,0.009000000000000001,0.007,0.009000000000000001,0.006,0.006,0.006,0.008,0.01065016242322735,0.005,0.004,0.003,0.009000000000000001,0.002,0.002,0.002,0.002,0.0030156768843613334,0.001,0.001,0.003,0.002,0.002,0.001,0.0
inconvenient,0.0,120155.51900000003,93066.19632900001,58699.94684038101,64023.28247843657,53046.23602265094,71833.45287579615,46309.05928274523,44150.531644303526,46090.98881013418,20205.792089518927,28226.873195929464,21872.670634020353,28358.28131746392,13546.886156047609,22551.517024595574,7429.930965950809,13202.162138068099,7317.993675723864,7551.852012648553,6276.043221724896,5129.635956778275,4193.774364043222,6930.510676907871,5521.1409786461845,6416.203718042708,6020.538796281957,6020.538796281957
total_demand,118333133.0,118333133.0,118333133.0,118333132.99999999,118333133.0,118333133.00000001,118333133.0,118333133.0,118333132.99999999,118333133.00000001,118333132.99999999,118333133.0,118333133.00000004,118333133.00000001,118333132.99999999,118333132.99999996,118333133.00000004,118333133.00000001,118333133.00000003,118333133.00000001,118333132.99999997,118333132.99999999,118333133.00000003,118333132.99999997,118333133.00000003,118333133.00000004,118333132.99999999,118333132.99999999
max_demand,3005461.0,2972565.7344443495,2945919.405879438,2913675.8328761784,2887557.398328263,2867405.0342818242,2841701.375053431,2824693.7355323173,2807787.8870736347,2790983.2204558407,2768733.3461225186,2739386.284096888,2725716.7191590755,2714830.195682613,2706693.846871322,2682430.816206387,2677068.63700479,2671717.1767994175,2666376.4141629958,2661046.327711084,2653029.5356824417,2650376.5061467593,2647726.1296406123,2639790.8917823527,2634513.9497896796,2629247.55640405,2626618.3088476458,2626618.3088476458
cost,2009681634.5,1973455955.63,1946850359.11,1920392233.42,1900843885.82,1889319907.71,1875360216.93,1866300492.52,1859479844.41,1853266453.14,1846019055.38,1838511785.77,1834889933.84,1832773474.85,1831519192.76,1828156850.21,1827241816.68,1826788786.11,1826308001.52,1825844918.71,1825292025.5,1825025091.51,1824787707.4,1824465642.81,1824237480.44,1824075732.23,1823953130.58,1823953130.58
run_time,0.0,0.00618290901184082,0.00564885139465332,0.006290912628173828,0.005321025848388672,0.007027149200439453,0.005782127380371094,0.003631114959716797,0.004670858383178711,0.008186101913452148,0.00419306755065918,0.005426883697509766,0.002997875213623047,0.003423929214477539,0.00179290771484375,0.004422903060913086,0.0013628005981445312,0.002361774444580078,0.0017061233520507812,0.002329111099243164,0.0019469261169433594,0.0019078254699707031,0.0019268989562988281,0.002607107162475586,0.0018658638000488281,0.001955747604370117,0.0014257431030273438,0.0009672641754150391
objective,2009681634.5,1973576111.1490002,1946943425.306329,1920450933.3668404,1900907909.1024783,1889372953.9460227,1875432050.382876,1866346801.5792828,1859523994.9416444,1853312544.1288102,1846039261.1720896,1838540012.6431959,1834911806.510634,1832801833.1313174,1831532739.646156,1828179401.7270246,1827249246.610966,1826801988.2721379,1826315319.5136757,1825852470.5620127,1825298301.5432217,1825030221.1459568,1824791901.174364,1824472573.3206768,1824243001.5809786,1824082148.433718,1823959151.118796,1823959151.118796
