,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.22,30.89,30.83,19.1,21.54,26.78,20.81,24.4,25.16,15.64,12.76,10.01,16.01,13.82,18.57,9.47,17.24,17.98,15.51,12.55,9.6,19.04,16.06,7.72,14.21,12.18,17.41,31.08
step_size,1.0,0.011000000000000003,0.009000000000000001,0.011000000000000003,0.009000000000000001,0.007,0.009000000000000001,0.006,0.006,0.006,0.008,0.01065016242322735,0.005,0.004,0.003,0.009000000000000001,0.002,0.002,0.002,0.002,0.0030156768843613334,0.001,0.001,0.003,0.002,0.002,0.001,0.0
inconvenient,0.0,10923229.0,10460844.0,5429425.0,7172398.0,7642057.0,8034541.0,7790010.0,7404731.0,7725982.0,2571815.0,2670576.0,4402761.0,7111443.0,4543987.0,2519271.0,3737517.0,6608511.0,3672199.0,3783244.0,2088691.0,5135912.0,4198904.0,2314364.0,2767501.0,3213623.0,6026955.0,8307897.0
total_demand,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0,118333133.0
max_demand,3005461.0,76146311.0,76006932.0,47080730.0,53106437.0,66022426.0,51302152.0,60145678.0,62024992.0,38568107.0,31455853.0,24677400.0,39460901.0,34081393.0,45771697.0,23334116.0,42512615.0,44318189.0,38238601.0,30930682.0,23667970.0,46948978.0,39585383.0,19043387.0,35039211.0,30036629.0,42909332.0,76609693.0
cost,2009681634.5,24629124472.4,24118038559.2,22297302276.8,23440715889.6,24045593216.4,23786468302.2,24088600552.4,23653736017.2,23214040142.2,20142602124.8,20495500890.0,21889571134.8,22008070516.0,19465639328.3,16052367944.0,22865796821.3,23391855229.2,18072321809.3,19213843831.7,19436230789.1,22213254812.6,20864523157.0,19106784449.9,21139421400.4,21499682720.2,22860100633.5,23644238084.0
run_time,0.0,2296.089999999967,2323.009999999966,3150.89,2225.929999999964,2057.2799999999443,1520.730000000027,1658.429999999966,1641.3299999999888,1975.9599999999505,1901.879999999935,1926.4399999999353,1816.2899999999315,1666.839999999975,2242.219999999972,1867.279999999931,2038.4699999999375,2269.79999999996,2529.7999999999884,1871.4699999999277,1821.1999999999348,2261.789999999963,2624.359999999994,2779.8999999999933,2126.5599999999395,2307.189999999972,1458.8300000000354,2424.359999999982
objective,2009681634.5,24640047701.4,24128499403.2,22302731701.8,23447888287.6,24053235273.4,23794502843.2,24096390562.4,23661140748.2,23221766124.2,20145173939.8,20498171466.0,21893973895.8,22015181959.0,19470183315.3,16054887215.0,22869534338.3,23398463740.2,18075994008.3,19217627075.7,19438319480.1,22218390724.6,20868722061.0,19109098813.9,21142188901.4,21502896343.2,22866127588.5,23652545981.0
