,0,1,2,3,4
max_demand,57809.0,45563.91711146184,38644.08814283037,37289.551752470245,37289.551752470245
step_size,1.0,0.29300000000000015,0.199,0.08899999999999998,0.0
objective,17111457.4,15518175.236000001,15444156.572816001,15438842.677839376,15438842.677839376
total_demand,1101374.0,1101373.9999999998,1101374.0,1101374.0000000002,1101374.0000000002
cost,17111457.4,15517732.22,15444036.38,15438820.0,15438820.0
PAR,2.52,1.99,1.68,1.63,1.63
run_time,0.0,0.004126071929931641,0.002961874008178711,0.0012660026550292969,0.00017189979553222656
inconvenient,0.0,443.01600000000025,120.19281599999995,22.677839376,22.677839376
