,0,1,2,3,4,5,6,7,8
cost,28326211.2,25527758.97,25285983.75,25256089.64,25243791.67,25241421.25,25239586.07,25239040.65,25239040.65
PAR,1.8,1.49,1.32,1.25,1.19,1.18,1.16,1.15,1.15
step_size,1.0,0.18800000000000003,0.152,0.057999999999999996,0.045,0.011,0.013,0.013,0.0
total_demand,1796010.0,1796010.0000000002,1796010.0000000002,1796009.9999999995,1796010.0000000002,1796010.0,1796010.0,1796010.0000000002,1796010.0000000002
max_demand,67451.0,55828.16215908687,49457.27539221396,46654.67698141059,44590.67256379371,44100.41716559198,43527.39774243928,42962.38657178757,42962.38657178757
inconvenient,0.0,1894.2880000000002,354.2682239999999,326.17644300800004,177.96706006463998,47.883362339288965,51.078516289589246,20.603979288235337,20.603979288235337
objective,28326211.2,25529653.257999998,25286338.018224,25256415.816443007,25243969.637060065,25241469.133362338,25239637.14851629,25239061.253979288,25239061.253979288
run_time,0.0,0.0076711177825927734,0.0059549808502197266,0.0024247169494628906,0.002006053924560547,0.0010690689086914062,0.001055002212524414,0.0012450218200683594,0.0004341602325439453
