,0,1,2,3,4,5,6,7,8
cost,28326211.2,25144892.0,25144313.0,25144553.0,25144315.0,25144674.0,25144346.0,25144217.0,25144167.0
PAR,1.8,4.76,2.54,3.56,2.87,2.81,3.3,2.07,2.04
step_size,1.0,0.18800000000000003,0.152,0.057999999999999996,0.045,0.011,0.013,0.013,0.0
total_demand,1796010.0,1796010.0,1796010.0,1796010.0,1796010.0,1796010.0,1796010.0,1796010.0,1796010.0
max_demand,67451.0,178266.0,94925.0,133103.0,107524.0,105034.0,123358.0,77635.0,76495.0
inconvenient,0.0,10076.0,4225.0,5978.0,4281.0,4531.0,3977.0,1636.0,754.0
objective,28326211.2,25154968.0,25148538.0,25150531.0,25148596.0,25149205.0,25148323.0,25145853.0,25144921.0
run_time,0.0,0.10100000000000008,0.10000000000000007,0.10000000000000007,0.10000000000000007,0.10000000000000007,0.10000000000000007,0.10000000000000007,0.10000000000000007
