,0,1,2
max_demand,19650.0,13606.665130677677,13606.665130677677
cost,2991041.6,2670076.32,2670076.32
total_demand,190465.0,190465.0,190465.0
objective,2991041.6,2670113.877,2670113.877
inconvenient,0.0,37.557000000000016,37.557000000000016
step_size,1.0,0.35100000000000015,0.0
run_time,0.0,0.001416921615600586,0.0001239776611328125
PAR,4.95,3.43,3.43
