,0,1,2,3,4,5,6,7,8,9
objective,29967383.1,27531896.73,27235316.38875,27114661.23908625,27093586.16038198,27082532.661927015,27076072.087325677,27074707.563299417,27073257.057323705,27073257.057323705
PAR,1.86,1.6,1.45,1.32,1.27,1.23,1.2,1.2,1.18,1.18
step_size,1.0,0.15,0.09499999999999999,0.10099999999999998,0.035,0.034,0.023,0.011,0.011,0.0
cost,29967383.1,27530308.98,27234866.35,27114187.25,27093422.57,27082350.85,27075984.66,27074635.32,27073205.58,27073205.58
inconvenient,0.0,1587.75,450.03874999999994,473.98908624999996,163.59038198125003,181.8119270126375,87.42732567870934,72.24329941753419,51.47732370640712,51.47732370640712
max_demand,74643.0,64189.254190127256,58338.645778178754,52830.579589709996,51002.98049690468,49288.44125117355,48161.313176641714,48003.429212703704,47519.62185532858,47519.62185532858
run_time,0.0,0.003482818603515625,0.0017001628875732422,0.0019350051879882812,0.0007338523864746094,0.0007398128509521484,0.0005822181701660156,0.000392913818359375,0.000392913818359375,0.00024700164794921875
total_demand,1926447.0,1926447.0000000012,1926446.9999999998,1926446.9999999995,1926447.0000000002,1926447.0000000005,1926447.0000000002,1926447.0000000005,1926447.0,1926447.0
