,0,1,2,3,4
max_demand,53637.0,69188.0,84213.0,68981.0,62116.0
total_demand,1020375.0,1020375.0,1020375.0,1020375.0,1020375.0
cost,15459768.4,14285254.0,14285280.0,14285250.0,14285250.0
PAR,2.52,3.25,3.96,3.24,2.92
inconvenient,0.0,859.0,799.0,638.0,129.0
run_time,0.0,0.001,0.0,0.001,0.0
step_size,1.0,0.28900000000000015,0.166,0.066,0.0
objective,15459768.4,14286113.0,14286079.0,14285888.0,14285379.0
