,0,1,2,3,4,5,6
PAR,1.91,1.51,1.33,1.26,1.23,1.22,1.22
step_size,1.0,0.23600000000000007,0.12099999999999998,0.06899999999999999,0.027,0.011,0.0
total_demand,922414.0,922414.0000000003,922414.0000000001,922414.0,922414.0,922414.0,922414.0
max_demand,36719.0,28958.851745464774,25640.558596746698,24146.675173105385,23708.865521647556,23448.178000909433,23448.178000909433
run_time,0.0,0.00432896614074707,0.002397775650024414,0.001071929931640625,0.0005581378936767578,0.0003840923309326172,0.00021004676818847656
cost,13817529.9,13002507.81,12954865.52,12947715.77,12946339.85,12946065.87,12946065.87
objective,13817529.9,13003214.158,12955193.387892,12947742.413115451,12946367.345635882,12946072.882548004,12946072.882548004
inconvenient,0.0,706.3480000000002,327.867892,26.643115451999996,27.495635882796,7.0125480052892435,7.0125480052892435
