,0,1,2,3,4,5,6
PAR,1.91,3.68,3.11,2.46,2.78,2.25,1.9
step_size,1.0,0.23600000000000007,0.12099999999999998,0.06899999999999999,0.027,0.011,0.0
total_demand,922414.0,922414.0,922414.0,922414.0,922414.0,922414.0,922414.0
max_demand,36719.0,70651.0,59816.0,47209.0,53365.0,43177.0,36597.0
run_time,0.0,0.0,0.003,0.0,0.002,0.0,0.002
cost,13817529.9,12949873.0,12913872.0,12913796.0,12921054.0,12913851.0,12913806.0
objective,13817529.9,12952866.0,12917288.0,12914510.0,12922099.0,12914516.0,12914158.0
inconvenient,0.0,2993.0,3416.0,714.0,1045.0,665.0,352.0
