,0,1,2,3,4,5
run_time,0.0,0.002,0.0,0.0,0.0,0.001
inconvenient,0.0,1658.0,3167.0,830.0,307.0,473.0
step_size,1.0,0.25700000000000006,0.143,0.069,0.011,0.0
total_demand,960085.0,960085.0,960085.0,960085.0,960085.0,960085.0
max_demand,48848.0,61649.0,83188.0,67026.0,59355.0,63648.0
PAR,2.44,3.08,4.16,3.35,2.97,3.18
objective,14527628.7,13442863.0,13444513.0,13442056.0,13441497.0,13441667.0
cost,14527628.7,13441205.0,13441346.0,13441226.0,13441190.0,13441194.0
