,0,1,2
run_time,0.0,0.005045890808105469,0.00015997886657714844
max_demand,28225.0,16847.229476167216,16847.229476167216
cost,6620094.4,5973637.45,5973637.45
PAR,3.18,1.9,1.9
objective,6620094.4,5973815.114,5973815.114
step_size,1.0,0.5120000000000002,0.0
inconvenient,0.0,177.66400000000007,177.66400000000007
total_demand,426398.0,426397.99999999994,426397.99999999994
