,0,1,2,3,4
run_time,0.0,0.002312183380126953,0.0011172294616699219,0.0012488365173339844,0.00015687942504882812
max_demand,28225.0,22927.372809208842,20604.361850316287,18091.0414951509,18091.0414951509
cost,6620094.4,6034996.15,5995909.41,5979131.6,5979131.6
PAR,3.18,2.58,2.32,2.04,2.04
objective,6620094.4,6035047.856000001,5995939.651164,5979182.9108898435,5979182.9108898435
step_size,1.0,0.20600000000000002,0.106,0.129,0.0
inconvenient,0.0,51.706,30.241163999999998,51.310889843999995,51.310889843999995
total_demand,426398.0,426398.0,426397.99999999977,426397.99999999994,426397.99999999994
