,0,1,2,3
step_size,1.0,0.4420000000000001,0.09,0.0
inconvenient,0.0,224.53600000000006,15.251759999999994,15.251759999999994
max_demand,55010.0,37011.5329315487,33801.58745762669,33801.58745762669
cost,13275709.1,12337970.52,12334214.79,12334214.79
total_demand,880371.0,880370.9999999998,880370.9999999997,880370.9999999997
objective,13275709.1,12338195.056,12334230.04176,12334230.04176
PAR,3.0,2.02,1.84,1.84
run_time,0.0,0.003899097442626953,0.0010809898376464844,0.00017118453979492188
