,0,1,2,3,4
step_size,1.0,0.36900000000000016,0.15500000000000003,0.27299999999999996,0.0
PAR,2.44,1.8,1.62,1.49,1.49
max_demand,43053.0,31830.96369821738,28636.643488687318,26259.705549988026,26259.705549988026
run_time,0.0,0.005040884017944336,0.0017740726470947266,0.0019478797912597656,0.00017714500427246094
total_demand,848557.0,848557.0000000001,848557.0,848557.0000000002,848557.0000000002
objective,13551696.7,11919139.799999999,11897061.2813,11885560.3039551,11885560.3039551
cost,13551696.7,11918527.26,11897040.75,11885477.73,11885477.73
inconvenient,0.0,612.5400000000003,20.531299999999955,82.5739551,82.5739551
