,0,1,2,3,4
step_size,1.0,0.36900000000000016,0.15500000000000003,0.27299999999999996,0.0
PAR,2.44,3.16,3.43,2.38,2.37
max_demand,43053.0,55839.0,60674.0,42130.0,41953.0
run_time,0.0,0.0,0.008,0.0,0.001
total_demand,848557.0,848557.0,848557.0,848557.0,848557.0
objective,13551696.7,11881476.0,11880563.0,11880167.0,11879894.0
cost,13551696.7,11879816.0,11879818.0,11879844.0,11879798.0
inconvenient,0.0,1660.0,745.0,323.0,96.0
