,0,1,2,3,4,5,6,7,8
max_demand,81029.0,67338.67832881607,59263.435489268806,56070.018691703175,54675.64612361762,52730.919402232284,52098.172369405496,51420.922128603226,51420.922128603226
step_size,1.0,0.18400000000000002,0.12699999999999997,0.055,0.076,0.036000000000000004,0.012,0.013,0.0
cost,29260234.8,27367090.23,27170461.43,27143680.82,27115037.84,27109811.56,27108973.6,27108225.19,27108225.19
run_time,0.0,0.0029511451721191406,0.0020532608032226562,0.0013103485107421875,0.0012621879577636719,0.0008590221405029297,0.00036406517028808594,0.0003578662872314453,0.0001862049102783203
objective,29260234.8,27368075.182,27170822.116096,27143813.60726472,27115469.91616788,27109873.801257957,27108984.901104905,27108240.57808564,27108240.57808564
inconvenient,0.0,984.9520000000001,360.6860959999999,132.78726472,432.07616788127996,62.24125795627393,11.301104904524713,15.388085636241179,15.388085636241179
total_demand,1931244.0,1931244.0,1931243.9999999998,1931244.0000000005,1931244.0,1931244.0,1931243.9999999998,1931244.0,1931244.0
PAR,2.01,1.67,1.47,1.39,1.36,1.31,1.29,1.28,1.28
