,0,1,2,3,4,5,6,7,8
max_demand,81029.0,177395.0,131095.0,155535.0,187008.0,101443.0,95819.0,93419.0,91785.0
step_size,1.0,0.18400000000000002,0.12699999999999997,0.055,0.076,0.036000000000000004,0.012,0.013,0.0
cost,29260234.8,27037569.0,27037562.0,27037471.0,27037872.0,27037508.0,27037458.0,27037459.0,27037443.0
run_time,0.0,0.0,0.0,0.003,0.001,0.002,0.002,0.001,0.001
objective,29260234.8,27042922.0,27041387.0,27040246.0,27043690.0,27039669.0,27038462.0,27038654.0,27038016.0
inconvenient,0.0,5353.0,3825.0,2775.0,5818.0,2161.0,1004.0,1195.0,573.0
total_demand,1931244.0,1931244.0,1931244.0,1931244.0,1931244.0,1931244.0,1931244.0,1931244.0,1931244.0
PAR,2.01,4.41,3.26,3.87,4.65,2.52,2.38,2.32,2.28
