4640.29,4484.41,4361.12,4199.16,4077.18,4000,3968.24,3964.87,4033.94,4137.46,4373.48,4631.92,5025.51,5350.94,5462.17,5591.32,5641.91,5578.6,5539.26,5458.94,5387.68,5347.54,5313.8,5289.12,5279.81,5278.9,5318.77,5343.14,5357.95,5392.11,5458.87,5557.2,5659.16,5783.65,5870.37,5989.63,5994.49,5959,5849.94,5754.23,5614.54,5451.13,5273.78,5087.27,4891.23,4768.24,4932.35,4910.47
4640.29,9124.7,13485.82,17684.98,21762.16,25762.16,29730.4,33695.27,37729.21,41866.67,46240.15,50872.07,55897.58,61248.52,66710.69,72302.01,77943.92,83522.52,89061.78,94520.72,99908.4,105255.94,110569.74,115858.86,121138.67,126417.57,131736.34,137079.48,142437.43,147829.54,153288.41,158845.61,164504.77,170288.42,176158.79,182148.42,188142.91,194101.91,199951.85,205706.08,211320.62,216771.75,222045.53,227132.8,232024.03,236792.27,241724.62,246635.09
