,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,167795,191260,177116,95125,143196,175397,160695,170667,93982,66641,111452,205172,158453,206257,253724,241036,219226,242505,178930,137584,197315,229322,230233,188452,144519,137596,204380,174592,176598,203759,187688,169897,156526,138598,197609,235762,212275,171227,218805,203972,178549,224456,196183,164211,160772,137228,166611,181720
1,20555,9154,52272,451999,391971,5794,21671,41789,478411,842500,859832,1621,313847,1967,4,22,558,19,56893,391365,4525,144,130,18910,601375,621778,1358,15832,12309,1742,9906,158020,945530,1207517,2308,82,1555,145878,415,5328,27003,132,3257,105071,149300,515832,84907,2680
2,57681,14131,143621,390798,54244,33122,231154,102494,1149615,1389588,186997,2342,65355,6996,35,235,1897,270,341235,1103923,27308,567,270,30905,22880,52690,8281,343099,313521,22044,114039,327051,289,658,13866,452,12637,204271,5808,19012,104429,894,54269,980362,436634,89038,75033,49028
3,102003,38723,49827,401339,465801,532592,1009631,1463801,8033,3635,42968,15374,240318,43397,70,645,3727,1273,46651,4259,24127,2271,1074,455319,317658,236606,4676,356822,453113,39125,240953,44763,868,1298,20204,1556,26037,269359,6788,77951,297082,2074,10908,5292,110064,344268,688597,72148
4,147392,107380,285165,2012624,872062,200314,4858,1494,50803,13053,85918,48824,353863,82007,115,795,18399,1499,56255,42049,319288,2726,2915,22627,27501,525442,211540,23922,19453,56815,322687,660086,2101,1768,203860,2762,38689,81119,21982,127770,361170,4451,109222,8327,380229,333086,149487,179174
5,1054807,944702,308315,6920,9680,85304,10953,1834,285873,586753,677768,118499,316083,18992,205,2140,24154,3558,423437,38314,44922,7786,4532,61391,201163,46329,67790,229122,72953,226609,78165,37568,2865,3278,277925,10379,169309,671289,157282,34530,61143,17542,216350,17840,171918,484036,176933,115828
6,101580,105432,214576,19970,46068,489695,279553,2634,187631,34503,482671,889075,233324,545974,707,3111,28724,3208,18527,55274,572457,33232,3904,155185,173837,27307,199490,194022,161853,240709,264489,23126,4079,3756,129818,14716,33035,29290,44594,458449,989468,93742,308550,48336,34620,53394,257038,290335
7,220514,349187,608924,80622,87453,383154,99284,3164,1062048,309937,50098,30821,62764,87055,1541,2788,34369,4102,312996,109968,30240,8447,10053,413117,297957,181227,252890,422367,543558,16309,31589,37566,5409,16851,215233,17386,59277,62570,45979,40530,51843,261857,936179,162211,84870,52194,213220,213350
8,679418,458600,135922,38020,51290,63547,80411,3869,41677,33753,54198,169951,706694,263345,2490,6366,54042,3852,39276,110318,491060,60847,22883,34437,81108,632090,586320,39572,40055,590090,720845,63956,8831,8863,212739,12186,76777,95170,74819,55850,78843,47334,57681,255073,888765,176470,85637,89728
9,15077,17229,220559,95036,564513,897463,790189,4324,196903,19448,19448,75071,94224,75405,2346,9778,268013,12682,413032,174038,50140,34647,122283,613683,126377,48987,78040,81472,58303,55559,133379,518798,115671,4713,137870,31679,392413,163924,93759,507904,143893,42978,56079,36461,40520,121194,430300,379264
