,0,1,2,3,4,5
max_demand,44099.0,51755.0,57790.0,50445.0,46511.0,48299.0
step_size,1.0,0.3090000000000001,0.16100000000000003,0.041,0.047,0.0
objective,15330798.6,14155119.0,14153855.0,14152836.0,14153018.0,14152426.0
total_demand,1010878.0,1010878.0,1010878.0,1010878.0,1010878.0,1010878.0
cost,15330798.6,14152344.0,14152313.0,14152312.0,14152312.0,14152292.0
PAR,2.09,2.46,2.74,2.4,2.21,2.29
run_time,0.0,0.002,0.001,0.002,0.0,0.002
inconvenient,0.0,2775.0,1542.0,524.0,706.0,134.0
