,0,1,2,3,4,5
total_demand,218494.0,218494.0,218494.0,218494.0,218494.0,218494.0
max_demand,19000.0,30750.0,26644.0,27655.0,19000.0,19000.0
run_time,0.0,0.0,0.0,0.0,0.0,0.0
PAR,4.17,6.76,5.85,6.08,4.17,4.17
cost,3449691.8,3059030.0,3058916.0,3058926.0,3058918.0,3058916.0
step_size,1.0,0.2750000000000001,0.156,0.09,0.065,0.0
inconvenient,0.0,417.0,214.0,125.0,58.0,10.0
objective,3449691.8,3059447.0,3059130.0,3059051.0,3058976.0,3058926.0
