,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,reschedule_time
0,285273.0,8101740.0,0.59,231514997.1,231514997.1,0.0,1.0,0.0
1,253343.31813851953,8101740.000000001,0.67,145885275.48,145671117.28,214158.19999999995,0.11799999999999998,
2,230257.53615819017,8101740.000000001,0.73,127390609.921,127236658.45,153951.471,0.09499999999999999,
3,220121.3965425388,8101739.999999999,0.77,124197760.86380501,124152389.68,45371.183805,0.045,
4,210068.7610629661,8101739.999999998,0.8,122127224.01436117,122076453.26,50770.754361164996,0.047,
5,203468.28654501113,8101740.000000002,0.83,121197548.45510608,121165808.09,31740.365106081557,0.033,
6,201323.503393016,8101739.999999998,0.84,120821406.76598383,120811601.81,9804.955983833102,0.011,
7,196693.2055385688,8101739.999999998,0.86,120408534.08105639,120388611.8,19922.28105638801,0.024,
8,196693.2055385688,8101739.999999998,0.86,120408534.08105639,120388611.8,19922.28105638801,0.0,
