,0,1,2,3,4
max_demand,29600.0,47914.0,40979.0,45693.0,31990.0
cost,5886681.0,5377428.0,5377438.0,5377428.0,5377428.0
total_demand,384102.0,384102.0,384102.0,384102.0,384102.0
objective,5886681.0,5377586.0,5377618.0,5377511.0,5377460.0
inconvenient,0.0,158.0,180.0,83.0,32.0
step_size,1.0,0.32300000000000006,0.11899999999999998,0.075,0.0
run_time,0.0,0.0,0.001,0.0,0.0
PAR,3.7,5.99,5.12,5.71,4.0
