,0,1,2,3,4
max_demand,29600.0,21319.600813994184,19733.762021057413,18296.9792379036,18296.9792379036
cost,5886681.0,5392606.16,5385243.82,5383349.11,5383349.11
total_demand,384102.0,384102.00000000006,384102.00000000006,384102.00000000006,384102.00000000006
objective,5886681.0,5392657.194,5385259.1669540005,5383354.1839784505,5383354.1839784505
inconvenient,0.0,51.03400000000001,15.346953999999995,5.07397845,5.07397845
step_size,1.0,0.32300000000000006,0.11899999999999998,0.075,0.0
run_time,0.0,0.002568960189819336,0.0011789798736572266,0.0008499622344970703,0.00014495849609375
PAR,3.7,2.66,2.47,2.29,2.29
