,0,1,2,3,4
step_size,1.0,0.4370000000000002,0.105,0.059,0.0
run_time,0.0,0.004163980484008789,0.0011630058288574219,0.0006260871887207031,0.000171661376953125
max_demand,103873.0,71002.94986350974,66512.86902101607,64588.67197139989,64588.67197139989
inconvenient,0.0,579.8990000000003,82.96060499999996,21.596324305,21.596324305
PAR,2.69,1.84,1.72,1.67,1.67
total_demand,1853035.0,1853034.9999999998,1853035.0000000002,1853035.0000000002,1853035.0000000002
objective,27742749.4,25989416.969,25970064.980605,25967978.156324305,25967978.156324305
cost,27742749.4,25988837.07,25969982.02,25967956.56,25967956.56
