,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
PAR,1.2,31.32,27.24,28.56,17.39,14.22,27.98,29.53,15.26,12.61,21.45,20.49,24.34,23.59,24.55,13.14,12.43,4.52,3.29,5.02,7.86,10.98,14.97,8.26,8.09,9.18,8.49,6.3,11.16,11.38,10.09
step_size,1.0,0.011000000000000003,0.010000000000000002,0.009000000000000001,0.015000000000000006,0.01712852517465301,0.007,0.005,0.007,0.012000000000000004,0.004,0.004,0.002,0.002,0.002,0.003,0.004,0.01044037871699649,0.012529711084469836,0.005,0.003,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.0
inconvenient,0.0,12729853.0,13203336.0,10938019.0,8614244.0,9599471.0,11138090.0,14558449.0,10212356.0,9647978.0,9833605.0,12149161.0,9392548.0,7463856.0,9742340.0,4786696.0,4605564.0,1185210.0,642787.0,1077895.0,2636189.0,4618057.0,5796909.0,2568830.0,2768998.0,3557544.0,2847536.0,3629739.0,4360149.0,4578952.0,4049157.0
total_demand,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0,153908878.0
max_demand,3855548.0,100437475.0,87352104.0,91571552.0,55746502.0,45599144.0,89713293.0,94688235.0,48939866.0,40419103.0,68773213.0,65710003.0,78039503.0,75636886.0,78716928.0,42127719.0,39867333.0,14492217.0,10545830.0,16106380.0,25194738.0,35202920.0,47998736.0,26484858.0,25939301.0,29432632.0,27222179.0,20193191.0,35796515.0,36498657.0,32343057.0
cost,2761244821.3,31879341286.3,32500434088.8,30758787585.9,30705412101.6,28823923679.1,30070304637.5,30346570597.2,31329683511.6,25948629928.4,29337094812.0,31000144438.0,29612798551.7,30471141977.8,30618983144.4,29393321891.6,29096080992.0,17381359360.4,13351062389.5,18060519631.2,20019742979.3,22408140002.9,25189756484.3,21398831353.8,21459767629.9,23566170101.1,22570201795.6,23250222427.5,22960361752.7,23221283545.3,23684199073.3
run_time,0.0,4335.980000000033,6261.579999999988,2754.7299999999987,2563.089999999976,2178.6999999999744,2790.8299999999776,1881.4900000000964,2077.600000000009,1834.60000000012,2264.36999999996,2139.049999999979,2414.33999999996,3211.8900000000203,2648.2299999999805,2602.249999999979,1819.540000000128,2552.44999999996,2710.1699999999805,2601.3299999999717,2510.0699999999442,2367.6699999999255,2263.889999999932,2335.609999999931,2346.279999999934,2278.3099999999345,2331.949999999931,2197.339999999942,2159.4299999999403,2209.3299999999326,2241.959999999932
objective,2761244821.3,31892071139.3,32513637424.8,30769725604.9,30714026345.6,28833523150.1,30081442727.5,30361129046.2,31339895867.6,25958277906.4,29346928417.0,31012293599.0,29622191099.7,30478605833.8,30628725484.4,29398108587.6,29100686556.0,17382544570.4,13351705176.5,18061597526.2,20022379168.3,22412758059.9,25195553393.3,21401400183.8,21462536627.9,23569727645.1,22573049331.6,23253852166.5,22964721901.7,23225862497.3,23688248230.3
