,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,379906,315377,297193,284747,267992,268982,199183,268136,298445,300462,312824,331795,295874,427432,405023,447241,393279,359305,335170,435685,379039,365627,346092,358620,308362,391895,355489,322877,349002,337795,280697,294403,314328,345479,404505,376473,379741,307689,290203,341611,404916,335997,329315,361232,333926,299400,311066,282092
1,897,24028,91319,35658,1805416,1349242,1694817,2618418,42529,75550,10565,33192,542964,53,161,11,1051,15989,69132,7,2422,5020,17555,18020,368508,490,12117,44278,6220,13363,3366822,1343253,160358,7556,211,1659,1350,259981,851450,12705,105,18460,34313,4165,17666,579360,246729,326787
2,2039,263628,1656676,3108903,24987,134129,1634484,2863,466072,1210434,1698278,39405,120175,163,503,32,2502,39201,328631,24,3670,10097,25904,46997,372343,1220,9781,378557,82880,55935,767,137254,411664,21031,364,2390,3838,1425388,509586,77469,365,180965,183958,5730,161796,156587,361135,771122
3,6740,177435,10434,953,570804,3360350,2775868,32508,307306,26414,6911,369471,2030008,396,1766,54,3073,41852,230490,144,5798,11173,311969,90894,220457,1757,14707,410450,163718,179127,3184,319023,440993,571665,1119,7681,8789,11861,440742,295557,939,186797,143798,15962,350959,1227224,302634,439968
4,14143,1080848,184414,1851,36855,2117,4136,459420,4372500,2056398,9540,87523,22821,714,2993,54,4996,126663,410936,325,7733,15222,432090,176999,208154,4271,428040,443294,394309,320792,1384,430691,671155,95813,2982,10846,12789,22820,605962,436738,1835,316410,258610,37186,197156,218200,504947,996247
5,70212,1478192,558522,4436,311162,4291,6097,88162,13154,49325,182256,1003941,130152,684,2828,175,15891,427270,1192883,355,8702,140908,776573,265332,394540,4271,1372431,1237956,696884,445444,3018,533871,843884,83818,3027,24239,10994,22696,722238,537638,1835,387910,388090,371806,317956,306672,367577,321624
6,33440,12724,22877,38281,927458,12539,11290,2366938,1435135,484929,31747,62544,401506,2034,7733,373,23971,61729,8787,932,525604,1495404,54848,590625,1233966,34901,4770,7684,67019,527966,13882,100435,199799,610692,5746,61575,96757,585309,61869,44054,11798,1203394,854661,86696,465478,482644,433355,324024
7,104930,26586,27180,171707,1492037,9025,10565,6855,6533,754722,834137,767024,807280,2726,6818,256,66523,485751,9174,923,31320,23807,68430,1115985,2446590,67807,6292,10680,63505,521656,8982,73645,84382,337527,12923,818352,587817,539885,30109,267596,7608,67963,1094543,871048,392395,306722,362827,320774
8,433719,219618,930862,174267,32037,9035,48896,13941,188443,193955,187634,214120,174264,3717,13926,637,537882,1466089,41019,735,1000294,360245,108340,56964,13587,43669,7815,12255,402751,2062506,387437,552699,227834,651173,7702,14730,27832,193903,713662,1267613,8920,444043,110662,22016,958946,807299,458455,323774
9,916964,394089,99623,22272,273777,41990,1879216,745811,155313,23835,65551,191467,272607,5206,16184,1350,279928,45924,22246,2894,375160,275344,249059,229554,12963,118408,19631,94237,83406,10932,23306,406171,638557,2318545,15482,562342,657279,410600,22055,14270,10690,628647,1480528,189994,80956,164328,920470,662761
