,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PAR,1.16,27.7,19.96,21.46,27.9,17.04,16.63,15.82,20.76,11.77,14.8,24.97,24.3,17.71,9.89,6.33,16.18,16.63,18.19,24.38,8.6,6.29,12.77,6.5,8.3
step_size,1.0,0.011000000000000003,0.016094976459107253,0.013000000000000005,0.007,0.008,0.009000000000000001,0.008,0.005,0.008,0.004,0.002,0.003,0.003,0.003,0.005,0.002,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.0
inconvenient,0.0,16530082.0,17019207.0,13993830.0,15512580.0,15565660.0,11537901.0,17348861.0,8222781.0,9834105.0,6638266.0,11162723.0,13699211.0,8684793.0,4867177.0,2956360.0,7575139.0,9174913.0,18157574.0,11955018.0,2624150.0,2947481.0,5119974.0,2909283.0,4614487.0
total_demand,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0,195224201.0
max_demand,4708820.0,112662147.0,81193681.0,87298923.0,113458360.0,69316274.0,67638850.0,64344179.0,84430766.0,47887318.0,60200375.0,101551127.0,98834304.0,72039002.0,40207359.0,25744025.0,65789089.0,67621920.0,73986857.0,99162376.0,34981971.0,25602408.0,51934297.0,26441279.0,33775498.0
cost,3783028435.7,40369021906.8,39705953829.2,40592351251.2,39841392878.4,38696330600.0,37234377472.4,36895880192.2,37071984828.7,35997173123.8,37426282463.6,38730421462.8,36739377067.9,35120948662.4,34512971516.4,31558290706.0,35867229707.2,37126958268.0,37086669247.1,32260666789.7,26085776827.0,28428026945.8,27697665427.6,28389406870.0,32732786382.3
run_time,0.0,5324.5900000000365,3777.1600000000217,3753.5600000000627,2456.8899999999926,2479.909999999975,2962.3699999999744,2430.5299999999766,2879.690000000024,2972.1200000000117,2584.579999999978,2460.9899999999616,2425.239999999989,4533.790000000068,6391.250000000012,5339.6200000000335,5190.77000000006,3993.4500000000867,3639.0600000000436,5104.350000000063,9287.38999999998,6778.670000000002,7732.110000000022,6473.989999999998,2725.030000000045
objective,3783028435.7,40385551988.8,39722973036.2,40606345081.2,39856905458.4,38711896260.0,37245915373.4,36913229053.2,37080207609.7,36007007228.8,37432920729.6,38741584185.8,36753076278.9,35129633455.4,34517838693.4,31561247066.0,35874804846.2,37136133181.0,37104826821.1,32272621807.7,26088400977.0,28430974426.8,27702785401.6,28392316153.0,32737400869.3
