,0,1,2,3
max_demand,59402.0,42650.0,42650.0,48602.0
step_size,1.0,0.626,0.14300000000000002,0.0
PAR,2.97,2.13,2.13,2.43
run_time,0.0,0.008,0.006,0.002
cost,14440000.6,13448526.0,13448526.0,13448526.0
inconvenient,0.0,330.0,148.0,148.0
objective,14440000.6,13448856.0,13448674.0,13448674.0
total_demand,960609.0,960609.0,960609.0,960609.0
