,0,1,2
total_demand,251074.0,251074.00000000003,251074.00000000003
objective,3916978.2,3516320.85,3516320.85
inconvenient,0.0,114.39000000000003,114.39000000000003
run_time,0.0,0.004899263381958008,0.00015807151794433594
max_demand,23751.0,13666.926981276123,13666.926981276123
cost,3916978.2,3516206.46,3516206.46
step_size,1.0,0.5580000000000002,0.0
PAR,4.54,2.61,2.61
