,max_demand,PAR,objective,cost,inconvenient,step_size
0,39517.0,0.38,28055656.7,28055656.7,0,1.0
1,30353.244952751644,0.5,10935278.98,10935278.98,0,1.0000000000000004
2,28890.51115799632,0.52,10710137.15,10710137.15,0,1.0000000000000004
3,29377.69732449448,0.51,10700678.54,10700678.54,0,0.9000000000000005
