,0,1,2,3,4,5,6,7,8
max_demand,288596.0,279176.708226724,266554.27648132114,263355.6251635453,257593.6674405921,254760.1370987456,251703.01545356063,248934.28228357146,248934.28228357146
run_time,0.0,0.0009009838104248047,0.0011718273162841797,0.0004532337188720703,0.0006608963012695312,0.0004570484161376953,0.000492095947265625,0.0004489421844482422,0.000247955322265625
objective,147928899.2,143744414.015,140524561.76677,139830977.11031878,138887723.12385297,138501452.03050762,138115541.4599539,137821300.0754405,137821300.0754405
step_size,1.0,0.033,0.046,0.012,0.022,0.011,0.012,0.011,0.0
inconvenient,0.0,7358.505,9779.80677,3379.37031876,9872.953852987279,3398.6705076171397,5266.959953908595,2293.6654405070053,2293.6654405070053
cost,147928899.2,143737055.51,140514781.96,139827597.74,138877850.17,138498053.36,138110274.5,137819006.41,137819006.41
total_demand,9608265.0,9608265.0,9608265.0,9608265.000000002,9608265.0,9608265.0,9608265.0,9608265.000000002,9608265.000000002
PAR,1.44,1.39,1.33,1.32,1.29,1.27,1.26,1.24,1.24
