,0,1,2,3,4,5,6,7,8
max_demand,288596.0,2015878.0,1580426.0,3264787.0,3180953.0,3551393.0,3400535.0,2342436.0,3989343.0
run_time,0.0,0.006,0.002,0.009000000000000001,0.003,0.002,0.002,0.005,0.022000000000000013
objective,147928899.2,134754445.0,134750292.0,134848567.0,135046380.0,134967487.0,135075837.0,137287131.0,136254147.0
step_size,1.0,0.033,0.046,0.012,0.022,0.011,0.012,0.011,0.0
inconvenient,0.0,222985.0,219963.0,291394.0,452150.0,318843.0,442312.0,213782.0,488796.0
cost,147928899.2,134531460.0,134530329.0,134557173.0,134594230.0,134648644.0,134633525.0,137073349.0,135765351.0
total_demand,9608265.0,9608265.0,9608265.0,9608265.0,9608265.0,9608265.0,9608265.0,9608265.0,9608265.0
PAR,1.44,10.07,7.9,16.31,15.89,17.74,16.99,11.7,19.93
