,0,1,2,3,4,5
step_size,1.0,0.3110000000000001,0.17,0.028999999999999998,0.041,0.0
cost,13300876.3,12219077.7,12175507.71,12174092.82,12173098.39,12173098.39
PAR,2.21,1.68,1.46,1.42,1.39,1.39
total_demand,868311.0,868311.0,868310.9999999997,868310.9999999999,868310.9999999999,868310.9999999999
max_demand,40000.0,30477.864350833726,26361.225703137618,25603.010676692877,25189.37954738428,25189.37954738428
run_time,0.0,0.010273218154907227,0.005665779113769531,0.0010030269622802734,0.0013508796691894531,0.0003619194030761719
objective,13300876.3,12219715.560999999,12175736.04363,12174097.56632473,12173112.627400687,12173112.627400687
inconvenient,0.0,637.8610000000002,228.33362999999997,4.74632473,14.23740068607,14.23740068607
