,0,1,2,3,4,5
step_size,1.0,0.3110000000000001,0.17,0.028999999999999998,0.041,0.0
cost,13300876.3,12156399.0,12156447.0,12156396.0,12156381.0,12156354.0
PAR,2.21,2.57,2.79,2.92,2.16,2.22
total_demand,868311.0,868311.0,868311.0,868311.0,868311.0,868311.0
max_demand,40000.0,46434.0,50424.0,52900.0,39160.0,40150.0
run_time,0.0,0.05000000000000004,0.05000000000000004,0.05000000000000004,0.05000000000000004,0.05000000000000004
objective,13300876.3,12158450.0,12158428.0,12156788.0,12156733.0,12156435.0
inconvenient,0.0,2051.0,1981.0,392.0,352.0,81.0
