,0,1,2,3,4,5
cost,12435232.1,11221144.0,11220922.0,11220983.0,11220903.0,11220907.0
step_size,1.0,0.24100000000000008,0.10399999999999998,0.10799999999999998,0.039999999999999994,0.0
run_time,0.0,0.0,0.0,0.0,0.0,0.0
max_demand,36421.0,82735.0,65158.0,50403.0,58225.0,41219.0
PAR,2.18,4.95,3.9,3.02,3.49,2.47
total_demand,801493.0,801493.0,801493.0,801493.0,801493.0,801493.0
objective,12435232.1,11224284.0,11223151.0,11221912.0,11222414.0,11221376.0
inconvenient,0.0,3140.0,2229.0,929.0,1511.0,469.0
