,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PAR,1.23,26.02,30.9,16.59,12.72,16.86,28.75,22.37,28.04,11.85,16.91,11.69,14.58,18.32,10.2,22.23,15.77,13.49,14.96,7.37,19.64,11.19,15.27,12.2,17.46
step_size,1.0,0.014000000000000005,0.011000000000000003,0.01815534600870912,0.016000000000000007,0.011000000000000003,0.005,0.005,0.004,0.010000000000000002,0.005,0.008,0.007,0.003,0.007,0.002,0.004,0.003,0.002,0.008,0.002,0.002,0.002,0.001,0.0
inconvenient,0.0,11958527.0,12859982.0,9855895.0,5304357.0,7747498.0,11040631.0,6957711.0,11368953.0,3681637.0,4719667.0,3996395.0,4853600.0,6507141.0,3484768.0,10923442.0,6612240.0,4711679.0,4530156.0,2500260.0,7471349.0,3952212.0,4801187.0,4927200.0,6477056.0
total_demand,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0
max_demand,3986006.0,84425712.0,100250967.0,53820110.0,41275778.0,54694719.0,93271647.0,72588256.0,90987802.0,38437257.0,54861198.0,37914091.0,47319176.0,59427188.0,33107173.0,72117623.0,51176855.0,43781414.0,48551284.0,23906982.0,63714841.0,36291336.0,49547467.0,39582407.0,56658733.0
cost,2695128980.3,31706708600.8,32083843999.5,30655894272.7,29485054226.2,30455764266.8,30869270043.0,31354005895.0,30257858892.8,25926795016.0,28487955457.8,26790487866.0,27960258602.2,29152572756.3,23969117037.2,30150775196.0,29894259000.1,26701353917.8,26439716316.5,24168913051.4,30831506511.6,27305865389.2,26299831619.9,30971022404.8,30997615485.4
run_time,0.0,10562.649999999992,3793.710000000028,2981.5800000000077,3458.1400000000194,2364.1499999999564,2160.7299999999827,2378.669999999957,2031.1100000000315,2212.739999999956,2457.3999999999583,1852.3300000001082,3307.320000000016,2864.2399999999916,3844.180000000034,2624.7099999999846,2709.7399999999775,3261.240000000021,2669.3899999999853,2580.1899999999773,2730.3999999999924,2877.949999999992,3419.0000000000487,3562.3200000000206,2802.729999999996
objective,2695128980.3,31718667127.8,32096703981.5,30665750167.7,29490358583.2,30463511764.8,30880310674.0,31360963606.0,30269227845.8,25930476653.0,28492675124.8,26794484261.0,27965112202.2,29159079897.3,23972601805.2,30161698638.0,29900871240.1,26706065596.8,26444246472.5,24171413311.4,30838977860.6,27309817601.2,26304632806.9,30975949604.8,31004092541.4
