,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
PAR,1.23,1.21,1.2,1.18,1.16,1.15,1.14,1.13,1.13,1.12,1.11,1.1,1.1,1.09,1.09,1.08,1.08,1.08,1.07,1.06,1.06,1.06,1.06,1.06,1.06
step_size,1.0,0.014000000000000005,0.011000000000000003,0.01815534600870912,0.016000000000000007,0.011000000000000003,0.005,0.005,0.004,0.010000000000000002,0.005,0.008,0.007,0.003,0.007,0.002,0.004,0.003,0.002,0.008,0.002,0.002,0.002,0.001,0.0
inconvenient,0.0,167419.37800000006,139618.18884200003,176402.36742297036,82047.27412123252,84319.95798466647,54781.555210076665,34514.64722394962,45337.753411104204,36362.992465888965,23416.520037670554,31783.827839698635,33752.71320512211,19420.164860384633,24257.43484597731,21798.36913030805,26361.76652347877,14055.951700429565,9032.200096599141,19929.822399227207,14902.838355201546,7874.618323289596,9586.62476335342,4917.613375236647,4917.613375236647
total_demand,155734252.0,155734252.00000003,155734251.99999997,155734252.0,155734251.99999997,155734252.0,155734252.0,155734251.99999994,155734252.0,155734252.00000003,155734252.00000003,155734252.0,155734251.99999997,155734252.00000003,155734252.00000006,155734252.0,155734252.0,155734252.0,155734252.00000006,155734252.00000003,155734252.00000003,155734252.00000006,155734252.00000006,155734251.99999997,155734251.99999997
max_demand,3986006.0,3930563.1956218397,3887542.534198103,3817564.672820404,3756939.614911123,3715819.2921689404,3697277.3167613996,3678827.8659964697,3664134.612788047,3627657.713790135,3609555.6655398803,3580780.0858915458,3555789.6964700576,3545132.9911939474,3520391.384092755,3513354.121715954,3499321.8152379612,3488834.3442583713,3481860.1644041985,3454102.580432934,3447197.829374649,3440306.8809137293,3433429.707458783,3429996.305751324,3429996.305751324
cost,2695128980.3,2621960306.04,2576280812.22,2514407412.1,2475718809.02,2451642487.86,2443001643.99,2435435531.84,2430051491.42,2418616752.73,2413962094.56,2407155143.7,2401868728.26,2399054946.98,2395426314.1,2393991363.75,2391883638.68,2390489913.65,2389460729.57,2386087669.71,2385254699.04,2384263286.72,2383497639.55,2383114365.43,2383114365.43
run_time,0.0,0.006762981414794922,0.0062198638916015625,0.009634017944335938,0.008790016174316406,0.006927967071533203,0.0040891170501708984,0.0035288333892822266,0.0031769275665283203,0.0057070255279541016,0.0034461021423339844,0.005299091339111328,0.004423856735229492,0.0027420520782470703,0.004595041275024414,0.0048370361328125,0.0034160614013671875,0.002752065658569336,0.0020737648010253906,0.004410743713378906,0.002708911895751953,0.0018291473388671875,0.0014488697052001953,0.001878976821899414,0.0018699169158935547
objective,2695128980.3,2622127725.4179997,2576420430.4088416,2514583814.467423,2475800856.2941213,2451726807.8179846,2443056425.54521,2435470046.487224,2430096829.1734114,2418653115.722466,2413985511.0800376,2407186927.5278397,2401902480.9732056,2399074367.1448603,2395450571.534846,2394013162.11913,2391910000.446523,2390503969.6017003,2389469761.770097,2386107599.532399,2385269601.878355,2384271161.338323,2383507226.1747637,2383119283.043375,2383119283.043375
