,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
PAR,1.23,24.06,26.47,22.02,26.68,13.42,26.02,23.69,12.87,16.48,15.29,18.94,10.65,22.51,17.52,6.35,6.06,15.36,10.68,14.78,18.62,4.87,5.85,4.91,7.46,9.06
step_size,1.0,0.015000000000000006,0.013000000000000005,0.014000000000000005,0.009000000000000001,0.01571663313688572,0.007,0.005,0.010000000000000002,0.008,0.008,0.005,0.010000000000000002,0.003,0.004,0.008,0.008,0.002,0.004,0.002,0.001,0.006,0.003,0.003,0.002,0.0
inconvenient,0.0,11118534.0,13137214.0,11233686.0,9284382.0,7209969.0,12610223.0,6279277.0,7634991.0,6914085.0,9189261.0,7099408.0,5358959.0,5948595.0,7514580.0,2659168.0,2599648.0,4869262.0,3611164.0,10899034.0,7114968.0,1375827.0,1806487.0,1599730.0,2368617.0,3826662.0
total_demand,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0,155734252.0
max_demand,3986006.0,78076344.0,85891932.0,71441419.0,86561662.0,43556523.0,84424137.0,76871764.0,41756518.0,53475659.0,49606912.0,61439440.0,34565655.0,73018086.0,56844003.0,20603283.0,19672399.0,49824702.0,34635102.0,47959463.0,60399544.0,15802078.0,18979149.0,15945636.0,24200446.0,29404975.0
cost,2695128980.3,29590053698.0,29853609893.6,30539467880.2,30850878423.2,28570830478.8,29935135111.9,29283005859.8,27349063145.6,27246331605.6,26704579871.9,28343934495.2,22571895163.6,28865129151.3,25552593980.0,24515418884.5,24156497764.6,27021013237.0,25904822852.5,28704752425.6,29192846334.1,19931716064.4,19875894990.7,19617488304.9,20856408496.2,25091068294.2
run_time,0.0,3.3329999999997484,3.2779999999997966,4.085999999999754,2.4229999999998837,2.746999999999853,3.4839999999997944,3.4429999999997953,3.2449999999998247,2.343999999999899,2.53299999999988,3.1739999999998174,3.5989999999997946,2.2739999999999068,3.31299999999981,3.5039999999997975,3.211999999999824,3.0919999999998242,2.3139999999999006,2.5099999999998897,2.919999999999858,2.8739999999998522,3.0719999999998566,2.293999999999904,2.3509999999999045,3.373999999999795
objective,2695128980.3,29601172232.0,29866747107.6,30550701566.2,30860162805.2,28578040447.8,29947745334.9,29289285136.8,27356698136.6,27253245690.6,26713769132.9,28351033903.2,22577254122.6,28871077746.3,25560108560.0,24518078052.5,24159097412.6,27025882499.0,25908434016.5,28715651459.6,29199961302.1,19933091891.4,19877701477.7,19619088034.9,20858777113.2,25094894956.2
