,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
PAR,1.25,1.23,1.21,1.2,1.19,1.18,1.16,1.15,1.14,1.12,1.12,1.12,1.1,1.09,1.09,1.09,1.08,1.08,1.08,1.08,1.08,1.06,1.06,1.05,1.05,1.05
step_size,1.0,0.016000000000000007,0.015000000000000006,0.013000000000000005,0.010000000000000002,0.008,0.015000000000000006,0.009000000000000001,0.011000000000000003,0.010000000000000002,0.004,0.004,0.012000000000000004,0.008,0.004036615675263311,0.002,0.003,0.002,0.002,0.001,0.001,0.014188936241695139,0.001,0.008689787185499976,0.001,0.0
inconvenient,0.0,85808.36800000005,89143.91448000004,88102.63911176003,69311.56360888241,51575.69149112894,56544.45462763309,33816.145908351304,55423.49839500815,33961.06501604993,11365.7957399358,10927.256817040257,36007.14891819553,27988.302808654436,13942.380514492459,8192.721238971015,8603.919836283087,3510.9381603274337,4638.1361236793455,2907.5348638763203,3932.412465136124,3578.5431902676874,5055.741456809732,2542.81646269349,4585.638183537307,4585.638183537307
total_demand,76925302.0,76925302.00000001,76925302.0,76925301.99999999,76925302.0,76925302.0,76925302.00000001,76925301.99999999,76925302.00000001,76925301.99999999,76925302.0,76925302.00000001,76925302.00000003,76925302.0,76925302.0,76925302.0,76925302.00000001,76925302.00000003,76925301.99999997,76925301.99999999,76925302.00000003,76925302.00000001,76925302.00000001,76925302.0,76925301.99999999,76925301.99999999
max_demand,2005605.0,1973766.7835212946,1944366.6319051322,1919246.7866148993,1900150.4100668824,1885115.667357636,1857373.4261480547,1840723.7749704907,1820928.7904170658,1802801.2261789455,1795600.8308721848,1788429.1939730737,1767138.8066126544,1754266.1301426897,1747195.5430729229,1743702.89918232,1738477.0198497677,1735001.804287088,1731533.5356803183,1729802.002144638,1728072.2001424932,1703713.540219471,1702009.8446792515,1687275.6344945699,1685588.3748600753,1685588.3748600753
cost,1296679732.3,1262947018.97,1238284477.37,1219622601.95,1206537754.39,1198454321.71,1186765150.88,1181382168.61,1175882839.25,1172032625.31,1170395739.3,1169033995.42,1165394445.74,1163641609.05,1162431527.24,1161864128.14,1161207196.05,1160821127.94,1160484745.99,1160273047.19,1160122259.36,1158798241.88,1158638229.0,1158039086.25,1157966189.07,1157966189.07
run_time,0.0,0.008346080780029297,0.007110118865966797,0.0069501399993896484,0.004603862762451172,0.006354093551635742,0.0073130130767822266,0.004703044891357422,0.005815982818603516,0.0048449039459228516,0.0020313262939453125,0.002130270004272461,0.00540614128112793,0.0037469863891601562,0.002115964889526367,0.001737833023071289,0.0017101764678955078,0.0013496875762939453,0.0013298988342285156,0.0008823871612548828,0.0009694099426269531,0.0068531036376953125,0.0011267662048339844,0.004051923751831055,0.0015540122985839844,0.0004711151123046875
objective,1296679732.3,1263032827.338,1238373621.2844799,1219710704.5891118,1206607065.953609,1198505897.4014912,1186821695.3346276,1181415984.7559083,1175938262.748395,1172066586.375016,1170407105.0957398,1169044922.6768172,1165430452.8889182,1163669597.3528087,1162445469.6205144,1161872320.8612392,1161215799.9698362,1160824638.8781605,1160489384.1261237,1160275954.724864,1160126191.772465,1158801820.4231904,1158643284.7414567,1158041629.0664628,1157970774.7081835,1157970774.7081835
