,0,1,2,3,4
max_demand,22024.0,13899.445255441222,11742.756468659858,11742.41505885239,11742.41505885239
PAR,6.78,4.28,3.61,3.61,3.61
objective,2551769.0,2185756.806,2184018.0461999997,2183926.0028574,2183926.0028574
step_size,1.0,0.502,0.3,0.073,0.0
run_time,0.0,0.0019762516021728516,0.001172780990600586,0.00036787986755371094,0.0001461505889892578
inconvenient,0.0,11.546,-3.4637999999999995,0.25285739999999995,0.25285739999999995
total_demand,155989.0,155989.00000000003,155989.00000000003,155988.99999999997,155988.99999999997
cost,2551769.0,2185745.26,2184021.51,2183925.75,2183925.75
