,0,1,2,3,4
run_time,0.0,0.5010000000000003,0.5020000000000003,0.5010000000000003,0.5000000000000003
step_size,1.0,0.022,0.011,0.011,0.0
PAR,1.31,21.08,14.53,16.91,26.62
max_demand,265566.0,4282558.0,2953010.0,3434987.0,5407864.0
cost,160190552.6,137518845.0,144211451.0,148595529.0,153086188.0
inconvenient,0.0,440881.0,355632.0,279300.0,458349.0
objective,160190552.6,137959726.0,144567083.0,148874829.0,153544537.0
total_demand,9752449.0,9752449.0,9752449.0,9752449.0,9752449.0
