,0,1,2,3
max_demand,28280.0,21312.25194286099,17605.482978242708,17605.482978242708
cost,6063485.7,5376083.55,5354896.39,5354896.39
total_demand,382019.0,382019.0000000001,382018.99999999994,382018.99999999994
objective,6063485.7,5376435.924,5354979.309094,5354979.309094
inconvenient,0.0,352.3740000000001,82.91909400000002,82.91909400000002
step_size,1.0,0.2810000000000001,0.21900000000000008,0.0
run_time,0.0,0.004105329513549805,0.0028710365295410156,0.0002009868621826172
PAR,3.55,2.68,2.21,2.21
