,0,1,2,3
max_demand,28280.0,51575.0,33855.0,29702.0
cost,6063485.7,5348266.0,5348302.0,5348266.0
total_demand,382019.0,382019.0,382019.0,382019.0
objective,6063485.7,5349520.0,5349033.0,5348438.0
inconvenient,0.0,1254.0,731.0,172.0
step_size,1.0,0.2810000000000001,0.21900000000000008,0.0
run_time,0.0,0.0,0.0,0.001
PAR,3.55,6.48,4.25,3.73
