,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,reschedule_time
0,56494.0,908663.0,0.34,25209501.6,25209501.6,0.0,1.0,0.0
1,38514.911221427945,908662.9999999998,0.49,12875134.18,12858528.18,16606.000000000004,0.38000000000000006,
2,34808.344319663236,908662.9999999999,0.54,12775502.57,12774953.17,549.3999999999996,0.1,
3,34808.344319663236,908662.9999999999,0.54,12775502.57,12774953.17,549.3999999999996,0.0,
