,0,1,2,3,4
max_demand,24030.0,15412.250720733864,15101.958630066898,14741.671203029391,14741.671203029391
step_size,1.0,0.4870000000000002,0.045,0.024,0.0
objective,4195923.8,3684232.538,3683830.76529,3683679.87251304,3683679.87251304
total_demand,262937.0,262937.00000000006,262937.0,262937.00000000006,262937.00000000006
cost,4195923.8,3684099.1,3683835.87,3683677.83,3683677.83
PAR,4.39,2.81,2.76,2.69,2.69
run_time,0.0,0.004412174224853516,0.0004067420959472656,0.00040602684020996094,0.00014781951904296875
inconvenient,0.0,133.43800000000005,-5.104710000000002,2.04251304,2.04251304
