,0,1,2,3,4,5,6,7,8
total_demand,10312028.0,10312028.000000004,10312027.999999996,10312028.0,10312027.999999998,10312027.999999998,10312027.999999996,10312028.0,10312028.0
PAR,1.31,1.28,1.26,1.24,1.21,1.2,1.19,1.16,1.16
cost,179040348.2,170179668.5,164329801.14,161711314.79,157734859.4,156322200.1,155330067.77,153582974.52,153582974.52
run_time,0.0,0.0015931129455566406,0.0015759468078613281,0.001085042953491211,0.0015790462493896484,0.0010578632354736328,0.0010302066802978516,0.0015540122985839844,0.0005440711975097656
objective,179040348.2,170184595.307,164339329.54224598,161714379.15317303,157740522.62328386,156325198.81854388,155335041.87409604,153588158.6417099,153588158.6417099
max_demand,282476.0,276016.338832,269977.37735469465,266737.6488264383,260374.3554760348,257510.23756579842,254677.62495257464,249105.53319623726,249105.53319623726
step_size,1.0,0.023,0.022,0.012,0.024,0.011,0.011,0.022,0.0
inconvenient,0.0,4926.807,9528.402246,3064.363173048,5663.223283846848,2998.718543877684,4974.104096017345,5184.121709887619,5184.121709887619
