,0,1,2,3,4,5,6,7,8
total_demand,10312028.0,10312028.0,10312028.0,10312028.0,10312028.0,10312028.0,10312028.0,10312028.0,10312028.0
PAR,1.31,13.61,18.09,18.6,9.39,16.2,17.31,7.11,24.68
cost,179040348.2,144588100.0,145176330.0,148912409.0,154210606.0,159756955.0,159510702.0,164696446.0,163295345.0
run_time,0.0,0.5000000000000003,0.5000000000000003,0.5050000000000003,0.5020000000000003,0.5010000000000003,0.5010000000000003,0.5000000000000003,0.5010000000000003
objective,179040348.2,144802309.0,145614366.0,149177301.0,154449638.0,160035229.0,159965892.0,164937062.0,163700008.0
max_demand,282476.0,2924376.0,3886455.0,3996237.0,2018027.0,3479349.0,3719282.0,1527124.0,5302405.0
step_size,1.0,0.023,0.022,0.012,0.024,0.011,0.011,0.022,0.0
inconvenient,0.0,214209.0,438036.0,264892.0,239032.0,278274.0,455190.0,240616.0,404663.0
