,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.2,1.19,1.17,1.16,1.15,1.14,1.13,1.12,1.12,1.11,1.1,1.1,1.09,1.09,1.09,1.08,1.08,1.08,1.07,1.05,1.05,1.04,1.04,1.04,1.04,1.04,1.04,1.04
step_size,1.0,0.013000000000000005,0.012000000000000004,0.007,0.014029526454986046,0.007,0.006,0.008,0.005,0.008205158709461856,0.005,0.005,0.003,0.003,0.002,0.006,0.004,0.002,0.010460873242967307,0.010000000000000002,0.005,0.004362317651067467,0.002,0.002,0.001,0.001,0.001,0.0
inconvenient,0.0,131808.04000000004,107018.07552000004,69530.55147136,109224.62575417903,56269.124619720744,39609.49125228168,61566.94806998175,26916.160259650092,58581.385703943815,34429.198071480285,37762.964009642594,18829.863107971072,19942.089410676086,17078.929821178648,16001.502421072928,13441.209990315707,11791.797580019369,9395.780629477864,5858.342193705223,5469.043289031474,3992.262055886908,2566.7674758882263,3186.932465048224,1720.2450675349517,2022.022754932465,1538.6959772450675,1538.6959772450675
total_demand,117359857.0,117359856.99999999,117359857.00000003,117359857.0,117359857.00000001,117359856.99999996,117359856.99999996,117359857.0,117359857.00000001,117359856.99999997,117359857.0,117359856.99999994,117359856.99999999,117359856.99999997,117359857.00000003,117359857.0,117359856.99999994,117359856.99999997,117359856.99999999,117359857.00000003,117359856.99999994,117359856.99999996,117359856.99999999,117359857.0,117359856.99999997,117359856.99999999,117359857.00000001,117359857.00000001
max_demand,2938648.0,2900673.9521880276,2866056.672527886,2846054.362798582,2806384.611559787,2786798.755230414,2770119.70898617,2748036.159733182,2734323.431829489,2711968.19726466,2698435.448854185,2684970.228993538,2676923.3705322742,2668900.6285138656,2663565.4961574664,2647624.003431591,2637049.382574037,2631777.920858272,2604365.96773444,2578439.192547989,2565572.8001157627,2554399.130006234,2549292.8861453515,2544196.849665947,2541652.6528162807,2539111.0001634643,2536571.8911633007,2536571.8911633007
cost,2062600014.8,2009073982.25,1965441548.5,1943961402.91,1911572337.41,1897790324.94,1888307075.95,1877430134.72,1870495054.68,1862296852.56,1857671282.34,1853210786.32,1851051715.75,1848905420.4,1847518978.61,1844667599.61,1843040491.02,1842344256.37,1839981291.43,1838055780.15,1837308329.3,1836855785.75,1836506148.26,1836220165.83,1836072640.47,1835977570.35,1835865340.26,1835865340.26
run_time,0.0,0.007171154022216797,0.007071971893310547,0.00392913818359375,0.008328914642333984,0.00400996208190918,0.003921985626220703,0.004776954650878906,0.0031921863555908203,0.005019187927246094,0.0033102035522460938,0.003448009490966797,0.002315044403076172,0.002368927001953125,0.0014247894287109375,0.003679990768432617,0.0027039051055908203,0.0022971630096435547,0.008499860763549805,0.00904703140258789,0.0035719871520996094,0.0026679039001464844,0.001786947250366211,0.0018551349639892578,0.0017948150634765625,0.0022246837615966797,0.0033872127532958984,0.00154876708984375
objective,2062600014.8,2009205790.29,1965548566.57552,1944030933.4614716,1911681562.0357542,1897846594.0646198,1888346685.4412522,1877491701.66807,1870521970.8402598,1862355433.945704,1857705711.5380714,1853248549.2840095,1851070545.613108,1848925362.4894109,1847536057.5398211,1844683601.112421,1843053932.2299902,1842356048.16758,1839990687.2106295,1838061638.4921937,1837313798.343289,1836859778.0120559,1836508715.0274758,1836223352.762465,1836074360.7150676,1835979592.3727548,1835866878.9559772,1835866878.9559772
