,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.2,1.19,1.16,1.15,1.14,1.13,1.13,1.12,1.11,1.11,1.1,1.1,1.09,1.09,1.09,1.09,1.09,1.08,1.07,1.07,1.06,1.06,1.05,1.05,1.05,1.04,1.04,1.04
step_size,1.0,0.014000000000000005,0.02000000000000001,0.009000000000000001,0.008,0.007,0.005,0.009000000000000001,0.004,0.003,0.006,0.007,0.003,0.002,0.003,0.002,0.001,0.008,0.003195486266959117,0.007198271052373442,0.006322551191817401,0.003,0.003,0.003,0.002,0.003,0.001,0.0
inconvenient,0.0,138106.40200000006,185477.09196000008,88590.51817236001,75909.50785462113,41476.62744501766,34402.93686277491,64827.70256823503,32671.749189727063,17246.40975243082,20420.913541485414,48022.975605209605,14882.688073184372,11682.53262385363,11410.94240212844,13827.232115195744,6235.837767884804,8691.305297856921,17193.590891103646,5970.472102117883,5723.1324186361535,14547.461602744092,3576.8986151917675,3090.0813041544247,2469.495837391691,4292.311512487825,2868.927688487512,2868.927688487512
total_demand,117359857.0,117359856.99999994,117359856.99999996,117359856.99999999,117359856.99999999,117359856.99999997,117359856.99999999,117359856.99999997,117359856.99999997,117359857.0,117359857.0,117359856.99999999,117359857.00000003,117359857.00000001,117359856.99999999,117359856.99999999,117359856.99999996,117359856.99999994,117359856.99999996,117359857.0,117359856.99999996,117359856.99999996,117359856.99999997,117359856.99999997,117359856.99999997,117359856.99999999,117359857.0,117359857.0
max_demand,2938648.0,2897776.06010844,2840371.789114927,2814966.2685498,2792795.4606837854,2773486.19154208,2759746.1032548575,2735194.785354287,2725995.444728734,2717825.633654887,2701559.3929217006,2682705.115458419,2674665.045544685,2669318.3901186413,2661318.4402341377,2655998.4646721096,2653342.4662074377,2632189.871665239,2624010.8781542694,2605180.6628875905,2588752.493553939,2580993.999742005,2573258.7881137943,2565546.7319495594,2560419.125571392,2552745.5468916353,2550192.8013447435,2550192.8013447435
cost,2062600014.8,2003096679.02,1942019166.36,1918949111.98,1900869518.05,1887983988.56,1880300854.05,1868924999.04,1865102007.93,1861857489.69,1856692323.39,1851714661.88,1849505746.49,1848160650.0,1846562297.51,1845735125.8,1845190133.3,1842712937.83,1841632467.02,1839873836.66,1838671657.98,1837914723.38,1837576130.68,1837227978.77,1836974063.08,1836748598.3,1836619052.66,1836619052.66
run_time,0.0,0.0075609683990478516,0.010895729064941406,0.005866050720214844,0.005501270294189453,0.004225015640258789,0.0030450820922851562,0.0043261051177978516,0.0027370452880859375,0.0018138885498046875,0.003113985061645508,0.003454923629760742,0.0024492740631103516,0.001817941665649414,0.0023140907287597656,0.0018641948699951172,0.0014269351959228516,0.004021883010864258,0.001766204833984375,0.003452301025390625,0.0031189918518066406,0.0017981529235839844,0.0018100738525390625,0.0018918514251708984,0.001363992691040039,0.0022242069244384766,0.0015010833740234375,0.0004992485046386719
objective,2062600014.8,2003234785.422,1942204643.4519598,1919037702.4981723,1900945427.5578547,1888025465.187445,1880335256.9868627,1868989826.7425683,1865134679.6791897,1861874736.0997524,1856712744.3035417,1851762684.8556054,1849520629.1780732,1848172332.5326238,1846573708.452402,1845748953.0321152,1845196369.1377678,1842721629.1352978,1841649660.610891,1839879807.1321023,1838677381.1124187,1837929270.8416028,1837579707.5786152,1837231068.851304,1836976532.5758374,1836752890.6115124,1836621921.5876887,1836621921.5876887
