,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.2,25.44,14.2,26.54,23.45,22.53,25.04,13.35,21.01,28.42,14.09,9.93,17.62,26.05,16.19,23.35,27.26,5.41,9.26,4.74,5.14,9.65,6.12,5.8,5.62,5.31,12.93,13.85
step_size,1.0,0.014000000000000005,0.02000000000000001,0.009000000000000001,0.008,0.007,0.005,0.009000000000000001,0.004,0.003,0.006,0.007,0.003,0.002,0.003,0.002,0.001,0.008,0.003195486266959117,0.007198271052373442,0.006322551191817401,0.003,0.003,0.003,0.002,0.003,0.001,0.0
inconvenient,0.0,9864743.0,9411961.0,10028868.0,9577279.0,6001142.0,6922064.0,7237481.0,8232765.0,5781475.0,3420732.0,6880846.0,5008919.0,5856149.0,3815330.0,6925027.0,6249665.0,1092649.0,5389278.0,846625.0,911164.0,4854877.0,1206847.0,1033604.0,1237838.0,1433240.0,2873220.0,4726231.0
total_demand,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0
max_demand,2938648.0,62188596.0,34710082.0,64900478.0,57337690.0,55096613.0,61231159.0,32640631.0,51375150.0,69494254.0,34454254.0,24278939.0,43091909.0,63695209.0,39592115.0,57088725.0,66660172.0,13235900.0,22628892.0,11595966.0,12563827.0,23595591.0,14974360.0,14183367.0,13737524.0,12970839.0,31602800.0,33859984.0
cost,2062600014.8,24163686680.0,22776607508.8,23064608859.4,22944728206.8,22135313119.8,21546200705.4,21928169726.0,20929624850.3,23667719738.8,20284688631.6,20751648100.0,21595193469.3,22132601807.0,20300454557.4,23185684413.2,21917177257.6,14465456439.7,21841844529.6,11907159414.5,13430761383.2,14027365060.8,13547656913.4,13703016058.2,13877942447.7,15234927868.1,17163538016.6,18713760027.4
run_time,0.0,3.9859999999996854,5.625000000000291,3.420999999999796,4.158999999999755,1.934999999999924,2.4969999999998835,2.108999999999912,2.3119999999998755,2.8969999999998377,2.0059999999999203,1.920999999999927,1.7649999999999377,1.985999999999931,1.8859999999999302,1.7809999999999375,1.678999999999943,2.3769999999998825,2.3299999999998886,1.7289999999999397,1.848999999999929,2.094999999999922,1.8419999999999306,1.8219999999999326,2.5499999999998617,1.9159999999999295,1.8059999999999345,2.468999999999898
objective,2062600014.8,24173551423.0,22786019469.8,23074637727.4,22954305485.8,22141314261.8,21553122769.4,21935407207.0,20937857615.3,23673501213.8,20288109363.6,20758528946.0,21600202388.3,22138457956.0,20304269887.4,23192609440.2,21923426922.6,14466549088.7,21847233807.6,11908006039.5,13431672547.2,14032219937.8,13548863760.4,13704049662.2,13879180285.7,15236361108.1,17166411236.6,18718486258.4
