,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PAR,1.2,28.02,22.7,31.01,17.52,25.7,27.82,17.49,20.09,12.37,14.98,19.35,29.48,16.75,26.76,9.87,12.85,19.12,4.29,3.3,5.64,4.9,6.28,6.86,8.38,7.79,7.37,7.8
step_size,1.0,0.013000000000000005,0.012000000000000004,0.007,0.014029526454986046,0.007,0.006,0.008,0.005,0.008205158709461856,0.005,0.005,0.003,0.003,0.002,0.006,0.004,0.002,0.010460873242967307,0.010000000000000002,0.005,0.004362317651067467,0.002,0.002,0.001,0.001,0.001,0.0
inconvenient,0.0,10139080.0,9049981.0,10039954.0,7854870.0,8147671.0,6657851.0,7735478.0,5444799.0,7166496.0,6944421.0,7587022.0,6314384.0,6666193.0,8559407.0,2683996.0,3376304.0,5909340.0,909975.0,595230.0,1099667.0,920639.0,1287376.0,1596033.0,1723432.0,2023743.0,1540718.0,2510861.0
total_demand,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0,117359857.0
max_demand,2938648.0,68514582.0,55500716.0,75822915.0,42840481.0,62838696.0,68013982.0,42756373.0,49128676.0,30249277.0,36616516.0,47301493.0,72085215.0,40950550.0,65432739.0,24134778.0,31421553.0,46740134.0,10479368.0,8067649.0,13801162.0,11983368.0,15354303.0,16774708.0,20496148.0,19057969.0,18021723.0,19074357.0
cost,2062600014.8,24547233604.8,23876011230.8,24355438845.2,22882576982.1,23500036572.4,23602942995.6,22478038667.8,22436908951.1,22484498860.0,23155707817.2,22191821971.6,22255206130.5,22013968440.4,23407175020.0,20798394896.0,21949913540.8,23344593858.0,13419258588.5,11440277433.0,13559010225.3,13208652480.7,14978726435.7,15346959551.0,15031998433.0,16530124002.7,16456459960.6,18168076480.6
run_time,0.0,4941.979999999995,7123.759999999986,2748.549999999997,2619.799999999996,1835.259999999912,1928.7099999999075,1817.0399999999113,1999.3799999999105,1916.5399999999217,2026.2799999999118,1778.3999999999166,1698.719999999941,1658.2099999999798,1521.7800000000182,1456.9900000000348,1587.0399999999815,2009.1699999999444,1831.9499999999202,2147.379999999942,2670.769999999998,2069.8099999999204,1917.8999999999035,1871.2599999999034,1943.239999999903,1843.0199999998974,1945.889999999905,1746.5699999999101
objective,2062600014.8,24557372684.8,23885061211.8,24365478799.2,22890431852.1,23508184243.4,23609600846.6,22485774145.8,22442353750.1,22491665356.0,23162652238.2,22199408993.6,22261520514.5,22020634633.4,23415734427.0,20801078892.0,21953289844.8,23350503198.0,13420168563.5,11440872663.0,13560109892.3,13209573119.7,14980013811.7,15348555584.0,15033721865.0,16532147745.7,16458000678.6,18170587341.6
