,0,1,2,3,4
PAR,5.31,7.24,5.81,6.06,7.25
total_demand,172981.0,172981.0,172981.0,172981.0,172981.0
max_demand,19150.0,26100.0,20925.0,21850.0,26140.0
step_size,1.0,0.24600000000000005,0.26600000000000007,0.078,0.0
run_time,0.0,0.0,0.0,0.0,0.0
objective,2749944.0,2421815.0,2421855.0,2421815.0,2421803.0
inconvenient,0.0,81.0,121.0,81.0,69.0
cost,2749944.0,2421734.0,2421734.0,2421734.0,2421734.0
