,max_demand,PAR,objective,cost,inconvenient,step_size
0,39517.0,0.38,28055656.7,28055656.7,0,1.0
1,36604.176590672716,0.41,13825152.8,13825152.8,0,1.0160000000000007
2,31000.989861126956,0.49,11267067.53,11267067.53,0,1.0050000000000006
3,30444.87501807887,0.5,10755578.15,10755578.15,0,1.0040000000000007
4,30990.20278415957,0.49,10725139.94,10725139.94,0,0.9030000000000006
5,31512.764951644574,0.48,10683256.67,10683256.67,0,0.6730000000000004
6,31134.61177222484,0.48,0.0,0.0,0,0.0
