,0,1,2,3,4,5
PAR,2.89,5.82,4.7,7.04,3.73,5.0
total_demand,368981.0,368981.0,368981.0,368981.0,368981.0,368981.0
max_demand,22230.0,44758.0,36160.0,54110.0,28706.0,38445.0
step_size,1.0,0.22100000000000009,0.17900000000000005,0.07999999999999999,0.05199999999999999,0.0
run_time,0.0,0.0,0.0,0.0,0.0,0.0
objective,5934756.8,5166350.0,5166495.0,5166443.0,5166057.0,5166047.0
inconvenient,0.0,616.0,761.0,706.0,323.0,313.0
cost,5934756.8,5165734.0,5165734.0,5165737.0,5165734.0,5165734.0
