,0,1,2,3,4,5
PAR,2.89,2.27,2.05,1.94,1.96,1.96
total_demand,368981.0,368981.0,368981.00000000006,368980.99999999994,368981.0,368981.0
max_demand,22230.0,17485.148759423813,15765.133252852855,14915.704009848649,15065.223502166931,15065.223502166931
step_size,1.0,0.24800000000000005,0.128,0.055,0.104,0.0
run_time,0.0,0.002878427505493164,0.001561880111694336,0.0007157325744628906,0.0012729167938232422,0.0001628398895263672
objective,5934756.8,5225491.954,5188821.294368001,5180543.79270976,5176061.801238185,5176061.801238185
inconvenient,0.0,149.54400000000004,64.314368,46.62270976,50.791238184959994,50.791238184959994
cost,5934756.8,5225342.41,5188756.98,5180497.17,5176011.01,5176011.01
