,0,1,2,3,4
max_demand,26531.0,52090.0,42550.0,50290.0,50290.0
PAR,3.18,6.24,5.1,6.02,6.02
objective,6101432.8,5611110.0,5610684.0,5610687.0,5610604.0
step_size,1.0,0.203,0.25200000000000006,0.011,0.0
run_time,0.0,2.3400000000000003,10.209999999999999,2.3200000000000003,2.2500000000000004
inconvenient,0.0,636.0,268.0,237.0,165.0
total_demand,400744.0,400744.0,400744.0,400744.0,400744.0
cost,6101432.8,5610474.0,5610416.0,5610450.0,5610439.0
