,0,1,2,3,4
max_demand,26531.0,21613.355078127315,17172.541013280876,16983.808062134787,16983.808062134787
PAR,3.18,2.59,2.06,2.03,2.03
objective,6101432.8,5665407.608,5621638.480784001,5621209.111991376,5621209.111991376
step_size,1.0,0.203,0.25200000000000006,0.011,0.0
run_time,0.0,0.001949310302734375,0.003162860870361328,0.00032901763916015625,0.0002200603485107422
inconvenient,0.0,129.108,35.00078400000001,2.2219913759999996,2.2219913759999996
total_demand,400744.0,400744.0,400744.0,400744.0,400744.0
cost,6101432.8,5665278.5,5621603.48,5621206.89,5621206.89
