,0,1,2,3
max_demand,26531.0,31465.0,26185.0,29211.0
PAR,3.18,3.77,3.14,3.5
objective,6101432.8,5611200.0,5610694.0,5610479.0
step_size,1.0,0.3530000000000001,0.203,0.0
run_time,0.0,0.0,0.0,0.001
inconvenient,0.0,726.0,278.0,63.0
total_demand,400744.0,400744.0,400744.0,400744.0
cost,6101432.8,5610474.0,5610416.0,5610416.0
