,0,1,2,3,4
total_demand,960398.0,960398.0,960398.0,960398.0,960398.0
objective,14589542.6,13447705.0,13446750.0,13446274.0,13445897.0
inconvenient,0.0,2064.0,1163.0,702.0,313.0
run_time,0.0,0.0,0.0,0.001,0.0
max_demand,49543.0,66850.0,60012.0,52754.0,58340.0
cost,14589542.6,13445641.0,13445587.0,13445572.0,13445584.0
step_size,1.0,0.2980000000000001,0.137,0.105,0.0
PAR,2.48,3.34,3.0,2.64,2.92
