,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
PAR,1.34,21.46,16.28,16.72,15.45,10.78,26.26,12.84,19.08,12.91,14.03,15.71,10.87,24.5,8.1,9.37,12.93,13.97,20.06,27.62
step_size,1.0,0.01900000000000001,0.023006146198443128,0.021665216898387782,0.028000000000000018,0.024196679028898816,0.009000000000000001,0.01900000000000001,0.009000000000000001,0.014000000000000005,0.010000000000000002,0.010047927705177954,0.015220059885491875,0.003,0.010000000000000002,0.008,0.004,0.003,0.002,0.0
inconvenient,0.0,1906246.0,1826801.0,1404343.0,2215531.0,1627986.0,2488661.0,1565269.0,1306719.0,1580464.0,1444741.0,2209513.0,1129587.0,2286489.0,612630.0,679762.0,814571.0,1042877.0,1194613.0,2394927.0
total_demand,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0,39426379.0
max_demand,1102277.0,17625776.0,13372926.0,13732927.0,12687769.0,8852996.0,21569370.0,10545280.0,15668400.0,10601045.0,11522163.0,12904501.0,8928279.0,20120892.0,6649284.0,7697740.0,10621067.0,11474807.0,16478486.0,22683236.0
cost,654575573.3,6605730602.5,6843466578.3,6500494473.8,6884325580.0,6789869989.9,7176639481.9,6748988760.2,6766216804.1,7133413310.2,6646150451.8,5917302604.6,5511543280.8,6462026799.6,5899141359.6,5916502972.0,5976200398.8,6467925197.4,6849820234.4,6814303086.2
run_time,0.0,0.5910000000000004,0.8350000000000006,0.5460000000000004,0.5430000000000004,0.5450000000000004,0.5680000000000004,1.2129999999999852,0.6180000000000004,1.0569999999999964,0.5360000000000004,1.1589999999999898,0.5510000000000004,0.4990000000000004,0.5600000000000004,0.4950000000000004,0.4940000000000004,0.6260000000000004,0.5540000000000004,0.44500000000000034
objective,654575573.3,6607636848.5,6845293379.3,6501898816.8,6886541111.0,6791497975.9,7179128142.9,6750554029.2,6767523523.1,7134993774.2,6647595192.8,5919512117.6,5512672867.8,6464313288.6,5899753989.6,5917182734.0,5977014969.8,6468968074.4,6851014847.4,6816698013.2
